Data de Cadastro;Nº Fogo; Medida;Calibragem Máxima; Marca; Modelo;Nº de Série; Vida;Posição Início ;Situação ;Localização ;Veículo Atual;Km Inicial Veículo;Km Final Veículo;Km Rodado; Suco 01; Suco 02; Suco 03; Suco 04; Ativo; Cadastrado
17/02/2022;0288;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-6315; 82559;; ; 10; 9; 9; 10;SIM;Makson
17/02/2022;0289;275/75R;110;BFGOODRICH;ST250; 0; 2;STP1;RECAPADO;STEP;PTO-6315; 82559;; ; 13; 12; 13; 13;SIM;Makson
19/02/2022;0290;275/75R;110;BRIDGESTONE;R268; 0; 1;DD;NOVO;DIANTEIRO;PTO-9342; 113224;; ; 15; 15; 15; 15;SIM;Makson
19/02/2022;0291;275/75R;110;BRIDGESTONE;R268; 0; 1;DE;NOVO;DIANTEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0292;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0293;275/75R;110;MICHELIN;X MULTI; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0294;275/75R;110;MICHELIN;X MULTI; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0295;275/75R;110;MICHELIN;X MULTI; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0296;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;STEP;PTO-9342; 113224;; ; 5; 4; 4; 4;SIM;Makson
25/02/2022;0308;275/75R;110;PIRELLI;FR88; 0; 1;STP1;NOVO;STEP;ROD-9B94; 21495;; 29317; 13; 12; 13; 13;SIM;Makson
25/02/2022;0309;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTN-9196; 94194;; ; 13; 13; 14; 13;SIM;Makson
25/02/2022;0310;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;PTN-9196; 94194;; ; 13; 12; 12; 12;SIM;Makson
25/02/2022;0311;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;PTN-9196; 112983;; ; 13; 12; 12; 13;SIM;Makson
25/02/2022;0312;275/75R;110;MICHELIN;X MULTI; 0; 2;STP1;RECAPADO;STEP;PTN-9166; 125636;; -2288; 13; 13; 13; 13;SIM;Makson
25/02/2022;0313;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;STEP;PTP-0851; 84063;; 0; 13; 13; 13; 13;SIM;Makson
25/02/2022;0314;275/75R;110;MICHELIN;X MULTI; 0; 2;STP1;RECAPADO;STEP;PTN-9196; 94194;; ; 5; 6; 6; 6;SIM;Makson
25/02/2022;0315;275/75R;110;MICHELIN;X MULTI; 0; 2;DD;encapado;DIANTEIRO;PTO-9362; 130434;; 0; 9; 8; 8; 8;SIM;Makson
25/02/2022;0316;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;encapado;Descartado;00000; 43813;43813; 0; 12; 10; 12; 10;NÃO;Makson
25/02/2022;0317;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-9362; 103065;; 28534; 9; 9; 9; 9;SIM;Makson
25/02/2022;0318;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-9362; 103060;; ; 8; 7; 8; 9;SIM;Makson
25/02/2022;0319;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-9362; 103060;; ; 9; 8; 8; 9;SIM;Makson
25/02/2022;0320;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-9362; 103060;; ; 9; 9; 9; 9;SIM;Makson
25/02/2022;0321;275/75R;110;STEELMARK;AGS; 0; 2;STP1;RECAPADO;STEP;PTO-9362; 103060;; ; 5; 6; 7; 7;SIM;Makson
25/02/2022;0322;275/75R;110;PIRELLI;FR88; 0; 1;DE;NOVO;DD;PTN-9186; 132247;; 26062; 12; 13; 13; 12;SIM;Makson
25/02/2022;0323;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTO-9592; 103730;; ; 13; 13; 13; 12;SIM;Makson
25/02/2022;0324;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-9592; 103730;; ; 10; 8; 8; 10;SIM;Makson
25/02/2022;0325;275/75R;110;MICHELIN;X MULTI; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-9592; 103730;; ; 9; 7; 8; 9;SIM;Makson
25/02/2022;0326;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 103730;123666; 19936; 9; 8; 7; 9;NÃO;Makson
25/02/2022;0327;275/75R;110;BRIDGESTONE;R268; 0; 2;STP1;RECAPADO;STEP;PTO-9592; 103730;; ; 12; 11; 11; 12;SIM;Makson
25/02/2022;0328;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-9592; 125334;; ; 10; 10; 10; 10;SIM;Makson
26/02/2022;0297;275/75R;110;PIRELLI;FR88; 0; 1;ESTO;NOVO;Descartado;00000; 0;174643; 284221; 11; 11; 11; 11;SIM;Makson
26/02/2022;0298;275/75R;110;PIRELLI;FR88; 0; 1;ESTO;NOVO;Descartado;00000; 0;177057; 286635; 11; 11; 11; 11;NÃO;Makson
26/02/2022;0299;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;ESTOQUE;0000; 124472;154456; 29984; 6; 5; 5; 7;NÃO;Makson
26/02/2022;0300;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;PTP-1107; 170629;; 109573; 7; 7; 6; 6;SIM;Makson
26/02/2022;0301;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 65070;177057; 111987; 7; 7; 7; 8;NÃO;Makson
26/02/2022;0302;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;Descartado;00000; 174643;174643; 29984; 9; 8; 9; 9;NÃO;Makson
26/02/2022;0303;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-4469; 82070;; ; 15; 15; 15; 15;SIM;Makson
26/02/2022;0304;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 124472;154456; 29984; 15; 15; 15; 15;NÃO;Makson
26/02/2022;0305;275/75R;110;PIRELLI;FR88; 0; 2;ESTO;RECAPADO;Descartado;00000; 124472;154456; 29984; 4; 5; 5; 6;NÃO;Makson
26/02/2022;0306;275/75R;110;PIRELLI;FR88; 0; 2;ESTO;RECAPADO;Descartado;00000; 124472;154456; 29984; 7; 6; 7; 6;NÃO;Makson
26/02/2022;0307;275/75R;110;PIRELLI;FR88; 0; 2;ESTO;RECAPADO;Descartado;00000; 124472;154456; 29984; 8; 8; 9; 10;NÃO;Makson
26/02/2022;0336;275/75R;110;MICHELIN;X MULTI; 0; 1;ESTO;NOVO;Descartado;00000; 82066;120315; 38249; 10; 11; 10; 10;NÃO;Makson
26/02/2022;0337;275/75R;110;MICHELIN;X MULTI; 0; 1;ESTO;NOVO;Descartado;00000; 82066;120315; 38249; 10; 11; 11; 11;NÃO;Makson
26/02/2022;0338;275/75R;110;PIRELLI;FR88; 0; 2;TDI;RECAPADO;TRASEIRO;ROG-9B93; 38518;; 19017; 7; 8; 8; 8;SIM;Makson
26/02/2022;0339;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;TRASEIRO;PTN-9186; 131828;; ; 9; 10; 9; 9;SIM;Makson
26/02/2022;0340;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-8200; 65070;; ; 6; 6; 6; 6;SIM;Makson
26/02/2022;0341;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTO-4469; 82070;; 34294; 11; 9; 9; 9;SIM;Makson
26/02/2022;0342;275/75R;110;GOODYEAR;KMAX-S; 0; 1;ESTO;NOVO;Descartado;00000; 122466;124195; 20746; 8; 10; 11; 11;NÃO;Makson
03/03/2022;0329;275/75R;110;PIRELLI;FR88; 0; 1;1LEI;NOVO;DIANTEIRO;ROF-3H84; 31752;; ; 12; 13; 13; 11;SIM;Makson
03/03/2022;0330;275/75R;110;PIRELLI;FR88; 0; 1;1LEE;NOVO;TRASEIRO;PTP-1107; 120856;; 149652; 13; 13; 13; 12;SIM;Makson
03/03/2022;0331;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;PTN-9166; 99396;; ; 8; 7; 7; 8;SIM;Makson
03/03/2022;0332;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;PTN-9166; 99396;; ; 10; 9; 9; 10;SIM;Makson
03/03/2022;0333;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;PTN-9166; 99396;; ; 10; 8; 8; 10;SIM;Makson
03/03/2022;0334;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTN-9166; 99396;; ; 9; 8; 9; 10;SIM;Makson
03/03/2022;0335;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;Descartado;00000; 130526;118522; 19126; 6; 5; 5; 4;NÃO;Makson
15/03/2022;0364;275/75R;110;BFGOODRICH;ST250; 0; 1;TDE;NOVO;TRASEIRO;PTO-8207; 113056;; 22450; 9; 10; 10; 8;SIM;Makson
15/03/2022;0365;275/75R;110;BFGOODRICH;ST250; 0; 1;TDI;NOVO;TRASEIRO;PTO-8207; 113056;; 36397; 9; 10; 10; 10;SIM;Makson
15/03/2022;0366;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;ROG-9B93; 0;; 37420; 6; 5; 5; 7;SIM;Makson
15/03/2022;0367;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTO-0514; 136443;; 173863; 9; 8; 8; 8;SIM;Makson
15/03/2022;0368;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-0514; 99023;; ; 8; 6; 6; 7;SIM;Makson
15/03/2022;0369;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-0514; 99023;; ; 9; 9; 7; 8;SIM;Makson
15/03/2022;0370;275/75R;110;PIRELLI;FR88; 0; 2;TEI;RECAPADO;Descartado;00000; 0;121473; 157870; 12; 10; 10; 12;NÃO;Makson
15/03/2022;0371;275/75R;110;PIRELLI;FR88; 0; 1;ESTO;NOVO;Descartado;00000; 101035;139133; 38098; 13; 13; 13; 13;SIM;Makson
15/03/2022;0372;275/75R;110;PIRELLI;FR88; 0; 1;ESTO;NOVO;Descartado;00000; 101035;139133; 38098; 13; 13; 13; 13;SIM;Makson
15/03/2022;0373;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-9262; 101035;; ; 13; 13; 13; 13;SIM;Makson
15/03/2022;0374;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-9262; 101035;; ; 13; 13; 13; 13;SIM;Makson
15/03/2022;0375;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTO-9262; 101035;; ; 14; 13; 13; 14;SIM;Makson
15/03/2022;0376;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 101035;116346; 15311; 13; 13; 13; 13;NÃO;Makson
15/03/2022;0377;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 101035;116346; 15311; 12; 12; 12; 12;NÃO;Makson
15/03/2022;0357;275/75R;110;PIRELLI;FR88; 0; 1;TDI;NOVO;TRASEIRO;PTO-4908; 128908;; 0; 9; 11; 11; 10;SIM;Makson
15/03/2022;0358;275/75R;110;PIRELLI;FR88; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-4908; 130004;; 4958; 13; 13; 13; 14;SIM;Makson
15/03/2022;0359;275/75R;110;PIRELLI;FR88; 0; 1;TDE;encapado;TRASEIRO;ROE-9F05; 58448;; ; 13; 14; 0; 0;SIM;Makson
15/03/2022;0360;275/75R;110;PIRELLI;FR88; 0; 2;TEI;encapado;TRASEIRO;ROE-9F05; 58448;; ; 7; 11; 0; 0;SIM;Makson
15/03/2022;0361;275/75R;110;PIRELLI;TR88; 0; 2;TDI;encapado;TRASEIRO;ROE-9F05; 58448;; ; 13; 13; 0; 0;SIM;Makson
15/03/2022;0362;275/75R;110;PIRELLI;TR88; 0; 2;TEE;encapado;TRASEIRO;ROE-9F05; 58448;; ; 9; 7; 0; 0;SIM;Makson
15/03/2022;0363;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;novo;STEP;ROE-9F05; 61175;; 23192; 15; 14; 14; 15;SIM;Makson
15/03/2022;0385;275/75R;110;PIRELLI;FR88; 0; 1;DE;NOVO;DIANTEIRO;PTO-8177; 93309;; ; 12; 12; 13; 13;SIM;Makson
15/03/2022;0386;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTO-8177; 93309;; ; 13; 13; 13; 13;SIM;Makson
15/03/2022;0387;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-8177; 93309;; ; 15; 14; 14; 15;SIM;Makson
15/03/2022;0388;275/75R;110;PIRELLI;FR88; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-8177; 93309;; ; 14; 13; 13; 14;SIM;Makson
15/03/2022;0389;275/75R;110;PIRELLI;FR88; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-8177; 93309;; ; 14; 14; 14; 14;SIM;Makson
15/03/2022;0390;275/75R;110;PIRELLI;FR88; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-8177; 93309;; ; 15; 14; 14; 15;SIM;Makson
15/03/2022;0391;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTO-8177; 93309;; ; 16; 16; 16; 16;SIM;Makson
15/03/2022;0392;275/75R;110;PIRELLI;FR88; 0; 1;DE;NOVO;DIANTEIRO;PTO-8207; 113056;; 0; 14; 14; 14; 14;SIM;Makson
15/03/2022;0393;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTO-8207; 113056;; 0; 13; 14; 14; 14;SIM;Makson
15/03/2022;0394;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-8167; 116222;; ; 6; 6; 6; 7;SIM;Makson
15/03/2022;0395;275/75R;110;PIRELLI;FR88; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-8167; 116222;; ; 5; 5; 4; 5;SIM;Makson
15/03/2022;0396;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-8167; 116222;; ; 6; 6; 6; 6;SIM;Makson
15/03/2022;0397;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-8167; 116222;; ; 7; 7; 6; 5;SIM;Makson
15/03/2022;0398;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;STEP;PTP-0263; 94084;; ; 11; 10; 10; 10;SIM;Makson
19/03/2022;0399;275/75R;110;PIRELLI;FR88; 0; 1;DE;NOVO;DIANTEIRO;PTP-0263; 80926;; ; 12; 12; 12; 12;SIM;Makson
19/03/2022;0400;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTP-0263; 80926;; ; 11; 12; 12; 12;SIM;Makson
19/03/2022;0401;275/75R;110;MICHELIN;X MULTI; 0; 2;TDE;RECAPADO;TRASEIRO;ROG-0G63; 39000;; 24693; 9; 7; 8; 10;SIM;Makson
19/03/2022;0402;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;RECAPADO;Descartado;00000; 45883;107981; 89153; 11; 8; 8; 10;NÃO;Makson
19/03/2022;0403;275/75R;110;GOODYEAR;KMAX-S; 0; 1;TEE;NOVO;TRASEIRO;PTP-0233; 83276;; ; 6; 5; 5; 6;SIM;Makson
19/03/2022;0404;275/75R;110;GOODYEAR;KMAX-S; 0; 1;TEE;NOVO;TRASEIRO;PTO-4469; 84584;; 24693; 8; 7; 6; 5;SIM;Makson
19/03/2022;0405;275/75R;110;BFGOODRICH;ST250; 0; 2;ESTO;RECAPADO;ESTOQUE;0000; 106922;132247; -43990; 6; 5; 4; 6;NÃO;Makson
24/03/2022;0343;275/75R;110;MICHELIN;X MULTI; 0; 1;DE;NOVO;DIANTEIRO;PTO-4429; 95526;; ; 12; 12; 12; 12;SIM;Makson
24/03/2022;0344;275/75R;110;MICHELIN;X MULTI; 0; 1;DD;NOVO;DIANTEIRO;PTO-4429; 95526;; ; 12; 12; 12; 11;SIM;Makson
24/03/2022;0345;275/75R;110;PIRELLI;FR88; 0; 2;ESTO;RECAPADO;Estoque;EXX-0001; 95526;; ; 10; 10; 10; 9;SIM;Makson
24/03/2022;0346;275/75R;110;PIRELLI;FR88; 0; 2;ESTO;RECAPADO;Estoque;EXX-0001; 95526;; ; 11; 11; 11; 11;SIM;Makson
24/03/2022;0347;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;STEP;PTO-4479; 101703;; ; 3; 2; 3; 4;SIM;Makson
24/03/2022;0348;275/75R;110;PIRELLI;FR88; 0; 2;ESTO;RECAPADO;Estoque;EXX-0001; 95526;; ; 9; 8; 8; 8;SIM;Makson
24/03/2022;0349;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;RECAPADO;Estoque;EXX-0001; 95526;; ; 4; 5; 7; 8;SIM;Makson
24/03/2022;0350;275/75R;110;PIRELLI;FR88; 0; 1;1LEE;NOVO;TRASEIRO;PTO-8200; 135848;; 26980; 12; 13; 13; 12;SIM;Makson
24/03/2022;0351;275/75R;110;PIRELLI;FR88; 0; 2;ILEI;NOVO;TRASEIRO;PTO-8200; 135848;; 26980; 11; 13; 12; 12;SIM;Makson
24/03/2022;0352;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTP-0263; 81672;; -106705; 9; 8; 8; 9;SIM;Makson
24/03/2022;0353;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;NOVO;Descartado;00000; 67077;135848; 68771; 11; 10; 10; 11;NÃO;Makson
24/03/2022;0354;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 133284;177065; 68197; 7; 6; 6; 7;NÃO;Makson
24/03/2022;0355;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;PTP-0263; 108868;; ; 10; 10; 9; 9;SIM;Makson
24/03/2022;0356;275/75R;110;GOODYEAR;KMAX-S; 0; 1;STP1;NOVO;STEP;PTO-4489; 110720;; 15082; 16; 16; 16; 16;SIM;Makson
24/03/2022;0406;275/75R;115;BRIDGESTONE;R268; 0; 1;DE;NOVO;DIANTEIRO;ROF-3I05; 42076;; 0; 15; 14; 15; 14;SIM;Makson
24/03/2022;0407;275/75R;115;BRIDGESTONE;R268; 0; 1;DD;NOVO;DIANTEIRO;ROF-3I05; 42076;; 0; 14; 14; 14; 14;SIM;Makson
24/03/2022;0408;275/75R;115;BRIDGESTONE;M736; 0; 1;TEE;NOVO;TRASEIRO;ROF-7B10; 14336;; ; 21; 21; 20; 21;SIM;Makson
24/03/2022;0409;275/75R;115;BRIDGESTONE;M736; 0; 1;TEI;NOVO;TRASEIRO;ROF-7B10; 14336;; ; 20; 20; 19; 19;SIM;Makson
24/03/2022;0410;275/75R;115;BRIDGESTONE;M736; 0; 1;TDE;NOVO;TRASEIRO;ROF-7B10; 39000;; 24664; 20; 20; 21; 21;SIM;Makson
24/03/2022;0411;275/75R;115;BRIDGESTONE;M736; 0; 1;TDI;NOVO;TRASEIRO;ROF-7B10; 14336;; ; 21; 21; 20; 20;SIM;Makson
24/03/2022;0412;275/75R;115;GOODYEAR;KMAX-S; 0; 2;ILDE;RECAPADO;TRASEIRO;ROD-9B94; 21495;; 24664; 16; 17; 16; 16;SIM;Makson
12/04/2022;0419;275/75R;110;PIRELLI;FR88; 0; 1;TEE;NOVO;DIANTEIRO;ROE-9J71; 18012;; ; 15; 16; 16; 15;SIM;Makson
12/04/2022;0444;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;ROE-9J71; 18012;; ; 16; 16; 16; 16;SIM;Makson
12/04/2022;0415;275/75R;110;PIRELLI;FR88; 0; 1;TEE;NOVO;TRASEIRO;ROE-9J71; 40245;; 10223; 12; 16; 16; 11;SIM;Makson
12/04/2022;0416;275/75R;110;PIRELLI;FR88; 0; 1;TEI;NOVO;TRASEIRO;ROE-9J71; 18012;; ; 12; 16; 15; 8;SIM;Makson
12/04/2022;0417;275/75R;110;PIRELLI;FR88; 0; 1;TDE;NOVO;TRASEIRO;ROE-9J71; 18012;; ; 11; 15; 15; 11;SIM;Makson
12/04/2022;0418;275/75R;110;PIRELLI;FR88; 0; 1;TDI;NOVO;TRASEIRO;ROE-9J71; 18012;; ; 10; 15; 14; 9;SIM;Makson
12/04/2022;0414;275/75R;110;PIRELLI;FR88; 0; 1;STP1;NOVO;STEP;ROE-9J71; 18012;; ; 12; 12; 12; 12;SIM;Makson
20/04/2022;0420;275/75R;110;PIRELLI;FR88; 0; 1;ESTO;NOVO;Descartado;00000; 46107;43721; 36429; 13; 14; 14; 14;NÃO;Makson
20/04/2022;0421;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;ROF-3H84; 45883;; 33869; 14; 14; 14; 14;SIM;Makson
20/04/2022;0422;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;ROG-9C07; 6158;; ; 13; 13; 13; 13;SIM;Makson
20/04/2022;0423;275/75R;110;BRIDGESTONE;R268; 0; 2;TEI;RECAPADO;TRASEIRO;ROG-9C07; 6158;; ; 13; 12; 12; 12;SIM;Makson
20/04/2022;0424;275/75R;110;MICHELIN;X MULTI; 0; 2;TDE;RECAPADO;TRASEIRO;ROG-9C07; 6158;; ; 14; 13; 13; 13;SIM;Makson
20/04/2022;0425;275/75R;110;PIRELLI;FR88; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-8200; 65070;; ; 12; 12; 12; 12;SIM;Makson
20/04/2022;0426;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ILDE;RECAPADO;TRASEIRO;ROG-9C07; 6158;; ; 13; 12; 12; 13;SIM;Makson
20/04/2022;0427;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 6158;43813; 37655; 13; 12; 12; 12;NÃO;Makson
20/04/2022;0428;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;ROG-9C07; 6158;; ; 13; 12; 12; 13;SIM;Makson
20/04/2022;0429;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;RECAPADO;Descartado;00000; 73231;73231; 0; 14; 13; 13; 14;NÃO;Makson
20/04/2022;0430;275/75R;110;BFGOODRICH;ST250; 0; 1;STP1;NOVO;STEP;PTO-9312; 6158;; ; 7; 8; 9; 8;SIM;Makson
20/04/2022;0431;275/75R;110;GOODYEAR;KMAX-S; 0; 1;ESTO;NOVO;Descartado;00000; 133072;43721; 12267; 5; 4; 4; 5;NÃO;Makson
20/04/2022;0432;275/75R;110;GOODYEAR;KMAX-S; 0; 1;1LEE;NOVO;TRASEIRO;ROD-9B94; 21495;; 100000; 10; 9; 10; 10;SIM;Makson
20/04/2022;0433;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTO-4459; 12836;; ; 3; 3; 3; 4;SIM;Makson
20/04/2022;0434;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTO-6615; 107336;; 1944; 8; 8; 8; 8;SIM;Makson
20/04/2022;0435;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;ESTOQUE;PTO-8200; 133072;; 100000; 6; 6; 6; 6;SIM;Makson
